Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-08-21 09:15:00+05:30,1349.5999755859375,1355.300048828125,1349.5999755859375,1353.9000244140625,65862,0.0,0.0
2026-08-21 09:30:00+05:30,1353.9000244140625,1354.699951171875,1349.0,1354.5,58000,0.0,0.0
2026-08-21 09:45:00+05:30,1354.5,1355.300048828125,1350.800048828125,1351.0,29590,0.0,0.0
2026-08-21 10:00:00+05:30,1351.699951171875,1353.0,1346.0,1351.9000244140625,41001,0.0,0.0
2026-08-21 10:15:00+05:30,1352.800048828125,1372.199951171875,1352.0999755859375,1372.0,383298,0.0,0.0
2026-08-21 10:30:00+05:30,1372.0,1377.9000244140625,1371.5999755859375,1373.5999755859375,331278,0.0,0.0
2026-08-21 10:45:00+05:30,1372.5999755859375,1375.0,1368.0999755859375,1374.4000244140625,140622,0.0,0.0
2026-08-21 11:00:00+05:30,1374.0999755859375,1384.4000244140625,1373.199951171875,1383.0999755859375,373074,0.0,0.0
2026-08-21 11:15:00+05:30,1383.699951171875,1383.699951171875,1377.0,1378.199951171875,252946,0.0,0.0
2026-08-21 11:30:00+05:30,1378.300048828125,1384.300048828125,1378.199951171875,1381.800048828125,114077,0.0,0.0
2026-08-21 11:45:00+05:30,1381.9000244140625,1398.9000244140625,1380.800048828125,1397.0,494576,0.0,0.0
2026-08-21 12:00:00+05:30,1397.199951171875,1401.800048828125,1394.5,1395.4000244140625,398759,0.0,0.0
2026-08-21 12:15:00+05:30,1395.699951171875,1397.800048828125,1390.199951171875,1391.4000244140625,154605,0.0,0.0
2026-08-21 12:30:00+05:30,1391.4000244140625,1392.699951171875,1385.0,1385.9000244140625,128386,0.0,0.0
2026-08-21 12:45:00+05:30,1385.9000244140625,1393.800048828125,1385.0,1388.199951171875,74814,0.0,0.0
2026-08-21 13:00:00+05:30,1388.300048828125,1389.0999755859375,1386.4000244140625,1386.5999755859375,36107,0.0,0.0
2026-08-21 13:15:00+05:30,1386.5999755859375,1387.0999755859375,1382.4000244140625,1384.0,69915,0.0,0.0
2026-08-21 13:30:00+05:30,1383.800048828125,1384.5,1382.4000244140625,1384.0999755859375,36552,0.0,0.0
2026-08-21 13:45:00+05:30,1384.0999755859375,1384.699951171875,1381.800048828125,1381.9000244140625,46066,0.0,0.0
2026-08-21 14:00:00+05:30,1382.0,1382.300048828125,1380.300048828125,1381.0999755859375,41129,0.0,0.0
2026-08-21 14:15:00+05:30,1381.0999755859375,1384.9000244140625,1379.300048828125,1384.9000244140625,78195,0.0,0.0
