Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-08-21 09:15:00+05:30,2027.5,2032.5999755859375,2021.5999755859375,2021.5999755859375,24361,0.0,0.0
2026-08-21 09:30:00+05:30,2021.5999755859375,2024.0999755859375,2019.0999755859375,2022.800048828125,24858,0.0,0.0
2026-08-21 09:45:00+05:30,2022.4000244140625,2022.9000244140625,2020.199951171875,2021.699951171875,13460,0.0,0.0
2026-08-21 10:00:00+05:30,2021.699951171875,2021.699951171875,2014.0,2014.800048828125,44216,0.0,0.0
2026-08-21 10:15:00+05:30,2015.0,2017.0999755859375,2013.199951171875,2016.800048828125,27861,0.0,0.0
2026-08-21 10:30:00+05:30,2017.0999755859375,2017.300048828125,2013.5,2016.199951171875,28854,0.0,0.0
2026-08-21 10:45:00+05:30,2016.199951171875,2017.0,2013.5,2014.5,23805,0.0,0.0
2026-08-21 11:00:00+05:30,2014.0999755859375,2015.9000244140625,2014.0999755859375,2015.4000244140625,15448,0.0,0.0
2026-08-21 11:15:00+05:30,2015.800048828125,2015.800048828125,2012.0,2013.5,36069,0.0,0.0
2026-08-21 11:30:00+05:30,2015.0999755859375,2015.5,2013.0,2014.0,65230,0.0,0.0
2026-08-21 11:45:00+05:30,2013.699951171875,2017.5999755859375,2013.699951171875,2015.5,16837,0.0,0.0
2026-08-21 12:00:00+05:30,2015.699951171875,2016.5999755859375,2015.0,2016.300048828125,16275,0.0,0.0
2026-08-21 12:15:00+05:30,2016.0,2019.5999755859375,2016.0,2019.199951171875,20101,0.0,0.0
2026-08-21 12:30:00+05:30,2019.4000244140625,2020.4000244140625,2018.199951171875,2020.0999755859375,21110,0.0,0.0
2026-08-21 12:45:00+05:30,2020.0999755859375,2020.5,2018.199951171875,2018.199951171875,35605,0.0,0.0
2026-08-21 13:00:00+05:30,2019.0,2022.0,2018.9000244140625,2021.800048828125,12006,0.0,0.0
2026-08-21 13:15:00+05:30,2021.199951171875,2022.800048828125,2020.4000244140625,2022.0,26795,0.0,0.0
2026-08-21 13:30:00+05:30,2022.0999755859375,2022.4000244140625,2020.4000244140625,2022.0999755859375,41558,0.0,0.0
2026-08-21 13:45:00+05:30,2022.0999755859375,2022.9000244140625,2022.0,2022.800048828125,15392,0.0,0.0
2026-08-21 14:00:00+05:30,2023.0,2023.0,2021.800048828125,2022.0,30294,0.0,0.0
2026-08-21 14:15:00+05:30,2022.0,2022.699951171875,2020.5999755859375,2022.5999755859375,19895,0.0,0.0
2026-08-21 14:30:00+05:30,2022.0999755859375,2023.800048828125,2022.0999755859375,2023.5999755859375,25962,0.0,0.0
2026-08-21 14:45:00+05:30,2023.5999755859375,2024.5,2023.0,2023.9000244140625,93262,0.0,0.0
2026-08-21 15:00:00+05:30,2024.0999755859375,2025.5999755859375,2016.0999755859375,2016.0999755859375,91633,0.0,0.0
2026-08-21 15:15:00+05:30,2016.0999755859375,2016.0999755859375,2015.0,2015.0,36619,0.0,0.0
2026-08-24 09:15:00+05:30,2016.0,2024.199951171875,2016.0,2020.4000244140625,12936,0.0,0.0
2026-08-24 09:30:00+05:30,2020.800048828125,2021.0,2017.199951171875,2019.0,25521,0.0,0.0
