Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-27 00:00:00+05:30,11090.976670132066,11150.282922144104,10991.014223967071,11004.5498046875,184428,0.0,0.0
2024-08-28 00:00:00+05:30,10984.733828301867,11021.349227329572,10917.539977756403,10940.716796875,201101,0.0,0.0
2024-08-29 00:00:00+05:30,10936.042544430025,10962.043833110532,10824.442704385496,10928.251953125,406261,0.0,0.0
2024-08-30 00:00:00+05:30,10931.22161070878,11063.5161560931,10928.251638059348,11006.060546875,462185,0.0,0.0
2024-09-02 00:00:00+05:30,11028.555434359127,11164.890777477032,11028.555434359127,11125.8408203125,248673,0.0,0.0
2024-09-03 00:00:00+05:30,11135.189402837917,11202.918664994173,11063.613346070364,11160.80078125,181723,0.0,0.0
2024-09-04 00:00:00+05:30,11093.802029130284,11332.827299039714,11083.917336002467,11277.3193359375,198185,0.0,0.0
2024-09-05 00:00:00+05:30,11326.010337049207,11513.276482308225,11212.80330898312,11240.5087890625,406821,0.0,0.0
2024-09-06 00:00:00+05:30,11198.974685574856,11223.32028271741,11023.686386148467,11133.58203125,245248,0.0,0.0
2024-09-09 00:00:00+05:30,11101.59274929071,11216.942383451527,11012.000948156083,11193.47265625,154665,0.0,0.0
2024-09-10 00:00:00+05:30,11237.830868421026,11334.774848021692,11160.508869917883,11238.9501953125,237496,0.0,0.0
2024-09-11 00:00:00+05:30,11267.14288155323,11307.069662723818,11160.217204130526,11186.75390625,141341,0.0,0.0
2024-09-12 00:00:00+05:30,11206.618376113118,11427.8228433357,11142.735912156617,11403.720703125,455934,0.0,0.0
2024-09-13 00:00:00+05:30,11388.870278313161,11454.70039221111,11320.897561678914,11411.2197265625,279660,0.0,0.0
2024-09-16 00:00:00+05:30,11369.393446140328,11489.125278670315,11300.251952806197,11337.890625,257856,0.0,0.0
2024-09-17 00:00:00+05:30,11298.840119981549,11411.852191568556,11272.011462165747,11340.8125,202725,0.0,0.0
2024-09-18 00:00:00+05:30,11377.184084573337,11455.381949837822,11233.885524078814,11326.4482421875,185067,0.0,0.0
2024-09-19 00:00:00+05:30,11326.448100211539,11432.838354911468,11237.927132605892,11323.13671875,227247,0.0,0.0
2024-09-20 00:00:00+05:30,11354.787136222538,11533.873739122628,11276.491311075366,11489.466796875,608787,0.0,0.0
2024-09-23 00:00:00+05:30,11525.20555444754,11683.93884598746,11491.17021983456,11648.9296875,279318,0.0,0.0
2024-09-24 00:00:00+05:30,11635.345074339477,11656.52574437409,11433.033157112292,11453.7763671875,242038,0.0,0.0
2024-09-25 00:00:00+05:30,11501.834040736401,11545.266206117225,11374.263110304051,11506.9951171875,196686,0.0,0.0
2024-09-26 00:00:00+05:30,11525.205088242723,11763.79192783879,11459.763936324976,11749.1845703125,277079,0.0,0.0
2024-09-27 00:00:00+05:30,11749.18470801293,11820.273848807372,11612.605913541416,11639.4345703125,404276,0.0,0.0
2024-09-30 00:00:00+05:30,11611.876834964412,11611.876834964412,11465.851742768204,11493.0703125,405493,0.0,0.0
2024-10-01 00:00:00+05:30,11493.069514658646,11576.52641197659,11345.291739802737,11527.2998046875,324906,0.0,0.0
2024-10-03 00:00:00+05:30,11322.747836832881,11617.719485648868,11309.114301812002,11417.890625,304610,0.0,0.0
2024-10-04 00:00:00+05:30,11393.738869989193,11519.508598684779,11082.115242775813,11150.5263671875,357277,0.0,0.0
2024-10-07 00:00:00+05:30,11191.135714350758,11228.14102240707,10899.134048469634,10936.3828125,374655,0.0,0.0
2024-10-08 00:00:00+05:30,10937.016135771153,11174.62916552168,10937.016135771153,11091.6591796875,447220,0.0,0.0
2024-10-09 00:00:00+05:30,11105.53638980214,11209.687047356374,11036.346391077212,11053.0478515625,286382,0.0,0.0
2024-10-10 00:00:00+05:30,11140.496705578718,11159.047860325001,11056.357941800454,11130.85546875,180542,0.0,0.0
2024-10-11 00:00:00+05:30,11092.584830344997,11168.104685233637,11062.834699752493,11122.3349609375,120279,0.0,0.0
2024-10-14 00:00:00+05:30,11101.543884508766,11130.758601312724,10945.780562549027,11004.501953125,144163,0.0,0.0
2024-10-15 00:00:00+05:30,11101.592776470874,11133.680465090572,10994.472144417208,11118.05078125,182286,0.0,0.0
2024-10-16 00:00:00+05:30,11044.137455941784,11113.278956635892,10938.964468970467,11025.9267578125,276811,0.0,0.0
2024-10-17 00:00:00+05:30,11053.875390753978,11066.486600803339,10647.839314361156,10728.91015625,353330,0.0,0.0
2024-10-18 00:00:00+05:30,10728.909984751625,10848.349867838984,10615.654454099233,10779.548828125,330703,0.0,0.0
2024-10-21 00:00:00+05:30,10760.754352833826,10874.351293890635,10489.447388193117,10584.7841796875,566667,0.0,0.0
2024-10-22 00:00:00+05:30,10469.580617384609,10790.747545370237,10458.86855461917,10541.7900390625,793887,0.0,0.0
2024-10-23 00:00:00+05:30,10538.673014334254,10559.805181699494,10392.64794045076,10471.576171875,351717,0.0,0.0
2024-10-24 00:00:00+05:30,10471.576183173998,10794.83719492148,10437.833757941331,10754.5205078125,341400,0.0,0.0
2024-10-25 00:00:00+05:30,10774.095608628742,10824.052584202002,10663.371641656493,10707.388671875,519646,0.0,0.0
2024-10-28 00:00:00+05:30,10712.062571277196,10906.193979384894,10614.290274317591,10802.23828125,229113,0.0,0.0
2024-10-29 00:00:00+05:30,10784.126204280068,10845.428610893223,10631.284348217543,10821.228515625,266761,0.0,0.0
2024-10-30 00:00:00+05:30,10824.052791165992,10936.04254114207,10723.165014196205,10911.7939453125,239933,0.0,0.0
2024-10-31 00:00:00+05:30,10864.758597525191,10956.395999647175,10753.499213875972,10775.9951171875,423687,0.0,0.0
2024-11-01 00:00:00+05:30,10789.919977007452,10878.87840711882,10788.556243189705,10854.0458984375,19032,0.0,0.0
2024-11-04 00:00:00+05:30,10855.215179461124,10864.709962631461,10643.943890922208,10713.8642578125,276984,0.0,0.0
2024-11-05 00:00:00+05:30,10696.140801740803,10895.189827779715,10686.01265321442,10883.7958984375,274422,0.0,0.0
2024-11-06 00:00:00+05:30,10931.173965910397,11010.93052874317,10821.131858280296,10979.28125,282486,0.0,0.0
2024-11-07 00:00:00+05:30,10947.290116178963,10950.601497912528,10713.13396401921,10761.533203125,326254,0.0,0.0
2024-11-08 00:00:00+05:30,10740.400353745234,10847.764434308427,10673.791372322274,10754.27734375,155894,0.0,0.0
