Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-08-21 09:15:00+05:30,1138.0,1138.0,1130.199951171875,1135.5999755859375,195120,0.0,0.0
2026-08-21 09:30:00+05:30,1135.4000244140625,1135.4000244140625,1128.699951171875,1130.0999755859375,224144,0.0,0.0
2026-08-21 09:45:00+05:30,1130.0999755859375,1131.5999755859375,1128.199951171875,1128.800048828125,100335,0.0,0.0
2026-08-21 10:00:00+05:30,1129.0,1130.699951171875,1128.0999755859375,1128.300048828125,118767,0.0,0.0
2026-08-21 10:15:00+05:30,1128.199951171875,1129.800048828125,1127.4000244140625,1129.699951171875,78860,0.0,0.0
2026-08-21 10:30:00+05:30,1129.699951171875,1129.699951171875,1128.199951171875,1128.800048828125,44588,0.0,0.0
2026-08-21 10:45:00+05:30,1128.800048828125,1130.800048828125,1128.5,1129.9000244140625,70138,0.0,0.0
2026-08-21 11:00:00+05:30,1129.800048828125,1130.5999755859375,1128.4000244140625,1129.199951171875,48554,0.0,0.0
2026-08-21 11:15:00+05:30,1129.5,1132.5,1128.300048828125,1132.5,54227,0.0,0.0
2026-08-21 11:30:00+05:30,1132.5,1135.199951171875,1131.0999755859375,1135.0,175906,0.0,0.0
2026-08-21 11:45:00+05:30,1134.9000244140625,1135.0,1133.0,1133.699951171875,68167,0.0,0.0
2026-08-21 12:00:00+05:30,1133.699951171875,1134.5,1132.0,1132.0999755859375,46544,0.0,0.0
2026-08-21 12:15:00+05:30,1132.300048828125,1133.800048828125,1132.300048828125,1133.300048828125,23975,0.0,0.0
2026-08-21 12:30:00+05:30,1133.199951171875,1134.800048828125,1132.5999755859375,1134.5,57904,0.0,0.0
2026-08-21 12:45:00+05:30,1134.5,1134.5999755859375,1133.5999755859375,1134.5999755859375,32654,0.0,0.0
2026-08-21 13:00:00+05:30,1134.5,1135.300048828125,1132.0,1132.0999755859375,85608,0.0,0.0
2026-08-21 13:15:00+05:30,1132.0999755859375,1133.699951171875,1131.0,1133.4000244140625,37232,0.0,0.0
2026-08-21 13:30:00+05:30,1133.5999755859375,1134.699951171875,1132.800048828125,1134.0,33079,0.0,0.0
2026-08-21 13:45:00+05:30,1133.9000244140625,1135.300048828125,1133.5999755859375,1134.800048828125,55259,0.0,0.0
2026-08-21 14:00:00+05:30,1134.699951171875,1134.800048828125,1133.300048828125,1134.0999755859375,26653,0.0,0.0
2026-08-21 14:15:00+05:30,1134.0999755859375,1137.0,1132.800048828125,1133.5999755859375,96556,0.0,0.0
2026-08-21 14:30:00+05:30,1133.5999755859375,1134.0,1130.699951171875,1132.0999755859375,60340,0.0,0.0
2026-08-21 14:45:00+05:30,1132.199951171875,1134.800048828125,1131.9000244140625,1133.199951171875,158351,0.0,0.0
2026-08-21 15:00:00+05:30,1132.4000244140625,1133.0,1128.300048828125,1130.0,333467,0.0,0.0
2026-08-24 09:15:00+05:30,1121.5999755859375,1136.4000244140625,1121.5999755859375,1134.5999755859375,120692,0.0,0.0
2026-08-24 09:30:00+05:30,1134.5,1134.5,1129.0,1130.199951171875,81321,0.0,0.0
2026-08-24 09:45:00+05:30,1130.199951171875,1133.0999755859375,1130.199951171875,1131.5,68926,0.0,0.0
2026-08-24 10:00:00+05:30,1131.800048828125,1132.5,1130.800048828125,1130.800048828125,55507,0.0,0.0
2026-08-24 10:15:00+05:30,1131.0,1131.5999755859375,1128.800048828125,1129.9000244140625,60648,0.0,0.0
2026-08-24 10:30:00+05:30,1129.9000244140625,1131.5,1128.5999755859375,1129.699951171875,60143,0.0,0.0
2026-08-24 10:45:00+05:30,1129.699951171875,1129.800048828125,1125.0,1125.0,69784,0.0,0.0
2026-08-24 11:00:00+05:30,1124.9000244140625,1126.5999755859375,1117.5,1118.0,266969,0.0,0.0
2026-08-24 11:15:00+05:30,1117.9000244140625,1118.4000244140625,1114.800048828125,1114.800048828125,292866,0.0,0.0
2026-08-24 11:30:00+05:30,1115.0,1117.699951171875,1112.0,1117.300048828125,200829,0.0,0.0
2026-08-24 11:45:00+05:30,1117.300048828125,1120.0999755859375,1117.300048828125,1118.699951171875,78748,0.0,0.0
2026-08-24 12:00:00+05:30,1118.5999755859375,1120.5,1117.699951171875,1119.699951171875,73306,0.0,0.0
2026-08-24 12:15:00+05:30,1119.699951171875,1120.0,1117.0,1117.0999755859375,61251,0.0,0.0
2026-08-24 12:30:00+05:30,1117.300048828125,1117.800048828125,1115.4000244140625,1117.5999755859375,85739,0.0,0.0
2026-08-24 12:45:00+05:30,1117.800048828125,1119.800048828125,1117.0,1117.699951171875,75950,0.0,0.0
2026-08-24 13:00:00+05:30,1117.800048828125,1119.0,1116.9000244140625,1118.0999755859375,57620,0.0,0.0
2026-08-24 13:15:00+05:30,1118.5999755859375,1118.5999755859375,1114.5999755859375,1116.5,73827,0.0,0.0
2026-08-24 13:30:00+05:30,1116.199951171875,1116.800048828125,1114.699951171875,1116.199951171875,58592,0.0,0.0
2026-08-24 13:45:00+05:30,1116.0,1117.199951171875,1113.9000244140625,1115.199951171875,162378,0.0,0.0
2026-08-24 14:00:00+05:30,1115.0,1116.0,1115.0,1115.0999755859375,83437,0.0,0.0
2026-08-24 14:15:00+05:30,1115.199951171875,1116.5999755859375,1114.4000244140625,1115.0999755859375,127040,0.0,0.0
2026-08-24 14:30:00+05:30,1115.0,1116.5,1114.800048828125,1115.9000244140625,145802,0.0,0.0
2026-08-24 14:45:00+05:30,1116.0,1116.5999755859375,1113.9000244140625,1114.4000244140625,171192,0.0,0.0
2026-08-24 15:00:00+05:30,1114.300048828125,1115.5999755859375,1112.800048828125,1115.199951171875,332182,0.0,0.0
2026-08-24 15:15:00+05:30,1119.0,1119.0,1115.5999755859375,1119.0,79741,0.0,0.0
2026-08-25 09:15:00+05:30,1118.0,1119.0,1112.0999755859375,1116.199951171875,45591,0.0,0.0
2026-08-25 09:30:00+05:30,1116.5999755859375,1117.5999755859375,1114.300048828125,1115.699951171875,55259,0.0,0.0
2026-08-25 09:45:00+05:30,1115.699951171875,1117.199951171875,1114.0,1116.0,52544,0.0,0.0
2026-08-25 10:00:00+05:30,1116.0,1120.0,1114.4000244140625,1116.800048828125,163757,0.0,0.0
2026-08-25 10:15:00+05:30,1116.9000244140625,1119.0,1116.4000244140625,1118.5,52148,0.0,0.0
2026-08-25 10:30:00+05:30,1118.4000244140625,1119.0,1117.4000244140625,1119.0,55399,0.0,0.0
2026-08-25 10:45:00+05:30,1119.0999755859375,1121.199951171875,1117.0999755859375,1117.5999755859375,129774,0.0,0.0
2026-08-25 11:00:00+05:30,1117.800048828125,1119.0,1116.199951171875,1118.4000244140625,176863,0.0,0.0
2026-08-25 11:15:00+05:30,1118.800048828125,1119.0,1117.300048828125,1118.699951171875,55782,0.0,0.0
2026-08-25 11:30:00+05:30,1118.5,1120.5999755859375,1118.199951171875,1119.300048828125,59296,0.0,0.0
2026-08-25 11:45:00+05:30,1119.300048828125,1121.0,1119.0,1120.199951171875,41380,0.0,0.0
