Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-08-21 09:15:00+05:30,8593.0,8603.0,8542.5,8543.5,7560,0.0,0.0
2026-08-21 09:30:00+05:30,8544.0,8552.0,8532.0,8546.0,13428,0.0,0.0
2026-08-21 09:45:00+05:30,8543.5,8561.5,8531.0,8531.0,7105,0.0,0.0
2026-08-21 10:00:00+05:30,8533.5,8539.5,8532.0,8535.5,3779,0.0,0.0
2026-08-21 10:15:00+05:30,8540.0,8547.5,8534.5,8545.0,3724,0.0,0.0
2026-08-21 10:30:00+05:30,8547.5,8563.0,8545.0,8551.5,6535,0.0,0.0
2026-08-21 10:45:00+05:30,8554.0,8555.0,8545.0,8546.0,5194,0.0,0.0
2026-08-21 11:00:00+05:30,8550.0,8553.0,8547.0,8550.0,5356,0.0,0.0
2026-08-21 11:15:00+05:30,8548.5,8552.0,8538.5,8538.5,3480,0.0,0.0
2026-08-21 11:30:00+05:30,8537.0,8540.5,8505.5,8507.5,8680,0.0,0.0
2026-08-21 11:45:00+05:30,8507.5,8514.0,8507.5,8510.5,1489,0.0,0.0
2026-08-21 12:00:00+05:30,8510.5,8516.5,8508.5,8512.0,3405,0.0,0.0
2026-08-21 12:15:00+05:30,8511.0,8535.0,8511.0,8516.0,7389,0.0,0.0
2026-08-21 12:30:00+05:30,8516.5,8532.0,8516.5,8520.0,7680,0.0,0.0
2026-08-21 12:45:00+05:30,8519.5,8520.0,8509.0,8509.5,5062,0.0,0.0
2026-08-21 13:00:00+05:30,8510.0,8541.5,8509.5,8520.0,11853,0.0,0.0
2026-08-21 13:15:00+05:30,8518.0,8535.5,8517.5,8533.5,10870,0.0,0.0
2026-08-21 13:30:00+05:30,8533.5,8541.0,8524.5,8524.5,3631,0.0,0.0
2026-08-21 13:45:00+05:30,8525.0,8527.0,8520.0,8522.0,3483,0.0,0.0
2026-08-21 14:00:00+05:30,8520.0,8527.0,8518.0,8520.0,15713,0.0,0.0
2026-08-21 14:15:00+05:30,8520.0,8523.0,8518.5,8522.5,5803,0.0,0.0
2026-08-21 14:30:00+05:30,8522.0,8528.5,8521.0,8525.0,11342,0.0,0.0
2026-08-21 14:45:00+05:30,8526.0,8528.5,8524.5,8527.5,3080,0.0,0.0
2026-08-21 15:00:00+05:30,8527.5,8528.5,8517.0,8528.5,10848,0.0,0.0
2026-08-21 15:15:00+05:30,8528.5,8597.0,8528.5,8597.0,5336,0.0,0.0
2026-08-24 09:15:00+05:30,8548.5,8548.5,8481.0,8492.0,11793,0.0,0.0
2026-08-24 09:30:00+05:30,8494.0,8503.0,8482.0,8487.0,11737,0.0,0.0
2026-08-24 09:45:00+05:30,8485.0,8504.0,8475.5,8485.5,10694,0.0,0.0
2026-08-24 10:00:00+05:30,8485.5,8506.0,8485.5,8503.0,9757,0.0,0.0
2026-08-24 10:15:00+05:30,8503.0,8507.0,8480.0,8488.5,5210,0.0,0.0
2026-08-24 10:30:00+05:30,8488.5,8495.0,8481.0,8483.0,2819,0.0,0.0
2026-08-24 10:45:00+05:30,8481.5,8503.0,8476.5,8493.0,20491,0.0,0.0
2026-08-24 11:00:00+05:30,8486.5,8532.5,8486.5,8518.5,13826,0.0,0.0
2026-08-24 11:15:00+05:30,8516.0,8535.0,8516.0,8522.5,17302,0.0,0.0
2026-08-24 11:30:00+05:30,8522.5,8522.5,8498.5,8505.0,6828,0.0,0.0
2026-08-24 11:45:00+05:30,8505.0,8509.5,8497.0,8497.0,3463,0.0,0.0
2026-08-24 12:00:00+05:30,8497.0,8509.5,8495.0,8499.5,12005,0.0,0.0
2026-08-24 12:15:00+05:30,8499.5,8500.0,8492.5,8497.5,5262,0.0,0.0
2026-08-24 12:30:00+05:30,8498.0,8500.0,8495.0,8499.5,2754,0.0,0.0
2026-08-24 12:45:00+05:30,8498.0,8517.0,8498.0,8508.5,11089,0.0,0.0
2026-08-24 13:00:00+05:30,8509.0,8512.0,8501.5,8502.5,5296,0.0,0.0
2026-08-24 13:15:00+05:30,8502.5,8513.0,8500.0,8510.5,7716,0.0,0.0
2026-08-24 13:30:00+05:30,8511.5,8531.5,8508.5,8524.0,17400,0.0,0.0
